Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2015-09-04,KOTAKNIFTY,EQ,790.05,785.0,785.0,776.0,782.0,781.97,780.81,16102,1257266554000.0,229.0,11658,0.7240000000000001
2015-09-07,KOTAKNIFTY,EQ,781.97,780.0,782.99,765.67,767.0,767.43,774.35,3556,275357505000.0,160.0,2503,0.7039
2015-09-08,KOTAKNIFTY,EQ,767.43,767.0,782.8,763.05,780.0,779.89,770.72,9688,746677815000.0,161.0,7798,0.8049
2015-09-09,KOTAKNIFTY,EQ,779.89,785.0,796.69,785.0,789.8,791.14,790.69,19437,1536872387000.0,176.0,5167,0.2658
2015-09-10,KOTAKNIFTY,EQ,791.14,783.0,790.0,780.05,790.0,786.69,784.28,27838,2183288944000.0002,201.0,10770,0.38689999999999997
2015-09-11,KOTAKNIFTY,EQ,786.69,790.25,797.99,785.41,790.0,789.57,790.39,16298,1288172075000.0,178.0,14946,0.917
2015-09-14,KOTAKNIFTY,EQ,789.57,789.57,795.0,785.22,794.0,794.23,790.55,29448,2328005697000.0,185.0,17264,0.5863
2015-09-15,KOTAKNIFTY,EQ,794.23,793.65,794.53,788.87,789.05,790.51,791.5,3825,302748800000.0,97.0,2282,0.5966
2015-09-16,KOTAKNIFTY,EQ,790.51,795.55,797.81,790.2,797.0,796.91,795.17,22284,1771946414999.9998,161.0,10690,0.4797
2015-09-18,KOTAKNIFTY,EQ,796.91,800.1,812.0,800.1,803.6,805.05,807.54,29988,2421645649000.0,236.0,8021,0.2675
2015-09-21,KOTAKNIFTY,EQ,805.05,796.0,806.0,796.0,804.9,804.87,802.86,10346,830634141000.0,114.0,3016,0.2915
2015-09-22,KOTAKNIFTY,EQ,804.87,807.0,812.8,785.91,787.0,788.76,796.43,13827,1101221049000.0,184.0,4792,0.34659999999999996
2015-09-23,KOTAKNIFTY,EQ,788.76,787.03,797.82,784.0,794.0,793.93,790.94,9027,713978318000.0,159.0,707,0.07830000000000001
2015-09-24,KOTAKNIFTY,EQ,793.93,793.39,798.8,789.05,798.35,797.29,793.36,701,55614301000.0,60.0,217,0.30960000000000004
2015-09-28,KOTAKNIFTY,EQ,797.29,795.0,797.0,789.0,790.0,790.04,794.06,3072,243936370000.00003,105.0,678,0.2207
2015-09-29,KOTAKNIFTY,EQ,790.04,780.0,801.0,777.27,789.0,792.21,790.2,7684,607192369000.0,128.0,1723,0.2242
2015-09-30,KOTAKNIFTY,EQ,792.21,793.0,801.8,793.0,801.0,800.74,798.11,1105,88190823000.0,71.0,796,0.7204
2015-10-01,KOTAKNIFTY,EQ,800.74,807.97,808.22,801.0,801.0,802.52,804.45,358,28799486000.0,68.0,242,0.6759999999999999
2015-10-05,KOTAKNIFTY,EQ,802.52,814.08,820.0,808.22,816.25,817.4,813.66,10658,867196348000.0,173.0,8212,0.7705
2015-10-06,KOTAKNIFTY,EQ,817.4,821.0,826.0,818.85,822.78,824.16,822.58,6833,562069104000.0,88.0,4086,0.598
2015-10-07,KOTAKNIFTY,EQ,824.16,830.33,830.33,821.42,826.0,824.32,824.62,4622,381137966000.0,54.0,3148,0.6811
2015-10-08,KOTAKNIFTY,EQ,824.32,826.0,826.0,820.9,824.77,824.77,822.92,3606,296746474000.0,67.0,2379,0.6597
2015-10-09,KOTAKNIFTY,EQ,824.77,830.8,830.8,820.06,824.5,824.94,826.53,3043,251512992000.0,68.0,1161,0.3815
2015-10-12,KOTAKNIFTY,EQ,824.94,830.0,831.0,822.0,822.0,822.0,826.83,1155,95498791000.0,84.0,367,0.3177
2015-10-13,KOTAKNIFTY,EQ,822.0,822.0,822.0,817.0,818.5,820.92,819.66,1335,109424793000.0,49.0,484,0.3625
2015-10-14,KOTAKNIFTY,EQ,820.92,820.5,822.0,819.0,819.1,819.1,820.01,1129,92578897000.0,41.0,595,0.527
2015-10-15,KOTAKNIFTY,EQ,819.1,823.0,826.0,822.27,824.85,824.99,824.45,4102,338188524000.0,70.0,2254,0.5495
2015-10-16,KOTAKNIFTY,EQ,824.99,824.0,833.35,820.15,833.35,831.48,829.89,11923,989475963000.0001,94.0,3218,0.2699
2015-10-19,KOTAKNIFTY,EQ,831.48,835.5,837.0,831.5,837.0,835.01,834.06,1417,118186290999.99998,66.0,885,0.6246
2015-10-20,KOTAKNIFTY,EQ,835.01,837.09,837.09,835.0,836.0,836.0,836.12,1250,104514406000.0,36.0,188,0.1504
2015-10-21,KOTAKNIFTY,EQ,836.0,840.0,841.0,833.5,836.0,836.0,836.22,1702,142324879000.0,48.0,401,0.2356
2015-10-23,KOTAKNIFTY,EQ,836.0,841.01,841.01,837.0,838.98,839.31,838.16,4332,363091086000.0,87.0,2403,0.5547
2015-10-26,KOTAKNIFTY,EQ,839.31,843.0,843.0,835.27,835.27,837.43,839.27,2016,169195875000.0,57.0,1124,0.5575
2015-10-27,KOTAKNIFTY,EQ,837.43,836.54,836.54,830.1,831.74,830.87,831.93,7502,624111612000.0,63.0,7050,0.9397
2015-10-28,KOTAKNIFTY,EQ,830.87,831.0,831.0,824.0,830.0,827.32,827.16,5726,473632159999.99994,79.0,5294,0.9246
2015-10-29,KOTAKNIFTY,EQ,827.32,827.6,827.6,823.0,823.0,824.25,824.5,441,36360241000.0,57.0,151,0.34240000000000004
2015-10-30,KOTAKNIFTY,EQ,824.25,824.0,825.0,814.42,817.0,818.87,820.97,8770,719992920000.0,120.0,5260,0.5998
2015-11-02,KOTAKNIFTY,EQ,818.87,815.01,817.94,812.9,817.0,815.09,814.82,1217,99163355000.0,78.0,252,0.2071
2015-11-03,KOTAKNIFTY,EQ,815.09,819.99,820.5,815.09,817.2,817.24,818.49,1312,107386396000.0,62.0,584,0.4451
2015-11-04,KOTAKNIFTY,EQ,817.24,820.11,822.89,814.2,815.5,816.61,818.41,1108,90679783000.0,44.0,795,0.7175
2015-11-05,KOTAKNIFTY,EQ,816.61,814.0,814.0,807.0,807.0,807.88,812.48,4334,352130625000.0,129.0,3976,0.9174
2015-11-06,KOTAKNIFTY,EQ,807.88,809.99,840.0,805.0,810.9,807.87,809.27,278833,22565088510000.0,392.0,254638,0.9131999999999999
2015-11-09,KOTAKNIFTY,EQ,807.87,804.0,806.55,792.05,801.53,803.13,799.41,24860,1987337255000.0,256.0,15998,0.6435
2015-11-10,KOTAKNIFTY,EQ,803.13,799.7,799.7,790.91,794.24,791.28,796.56,9044,720411556000.0,200.0,5425,0.5998
2015-11-11,KOTAKNIFTY,EQ,791.28,794.79,797.9,794.0,796.99,795.91,795.85,3547,282286346000.0,86.0,3407,0.9605
2015-11-13,KOTAKNIFTY,EQ,795.91,795.0,795.0,787.0,787.75,787.64,788.69,8549,674253933000.0,139.0,5353,0.6262
2015-11-16,KOTAKNIFTY,EQ,787.64,786.6,795.49,784.0,792.5,793.43,790.33,11312,894017274000.0,179.0,2081,0.184
2015-11-17,KOTAKNIFTY,EQ,793.43,793.0,798.0,791.0,794.0,794.34,793.56,4549,360990524000.0,91.0,598,0.1315
2015-11-18,KOTAKNIFTY,EQ,794.34,791.07,794.5,783.43,785.9,784.67,790.9,5394,426612449000.0,130.0,2578,0.4779
2015-11-19,KOTAKNIFTY,EQ,784.67,815.0,815.0,790.0,795.01,797.38,794.21,8300,659197236000.0,99.0,7806,0.9405
2015-11-20,KOTAKNIFTY,EQ,797.38,792.78,801.05,791.1,794.0,794.96,798.32,4750,379203831000.0,108.0,2514,0.5293
2015-11-23,KOTAKNIFTY,EQ,794.96,796.0,798.0,794.0,795.0,794.92,795.28,1773,141002361000.0,73.0,312,0.17600000000000002
2015-11-24,KOTAKNIFTY,EQ,794.92,792.0,797.0,790.95,791.6,791.57,792.91,847,67159581000.00001,57.0,561,0.6623
2015-11-26,KOTAKNIFTY,EQ,791.57,795.0,799.99,794.5,799.0,799.0,797.67,1174,93645897000.0,64.0,674,0.5740999999999999
2015-11-27,KOTAKNIFTY,EQ,799.0,797.0,804.14,797.0,801.0,801.09,801.23,1619,129719362000.00002,67.0,306,0.189
2015-11-30,KOTAKNIFTY,EQ,801.09,801.03,806.38,801.03,804.5,804.02,803.92,973,78220932000.0,61.0,539,0.554
2015-12-01,KOTAKNIFTY,EQ,804.02,808.99,808.99,802.0,804.5,804.59,805.99,2184,176028996000.0,61.0,968,0.44320000000000004
2015-12-02,KOTAKNIFTY,EQ,804.59,803.9,806.7,800.0,804.8,801.99,802.37,2923,234534094000.0,97.0,1620,0.5542
2015-12-03,KOTAKNIFTY,EQ,801.99,800.02,800.4,793.18,796.6,794.93,797.87,1250,99733685000.0,97.0,1033,0.8264
2015-12-04,KOTAKNIFTY,EQ,794.93,793.99,795.5,788.01,789.0,791.01,791.78,5185,410537919000.0,74.0,1310,0.2527
2015-12-07,KOTAKNIFTY,EQ,791.01,793.5,794.0,786.05,787.0,787.0,790.68,11730,927465049000.0,115.0,6336,0.5402
2015-12-08,KOTAKNIFTY,EQ,787.0,787.09,788.0,778.1,779.51,780.43,782.18,7301,571068908000.0,101.0,2809,0.3847
2015-12-09,KOTAKNIFTY,EQ,780.43,780.43,780.89,771.0,771.0,774.6,775.47,1981,153619717000.0,108.0,1314,0.6633
2015-12-10,KOTAKNIFTY,EQ,774.6,775.0,778.99,771.05,778.99,778.0,774.93,1619,125461878000.0,75.0,946,0.5843
2015-12-11,KOTAKNIFTY,EQ,778.0,778.0,780.9,768.18,770.5,771.23,771.54,4352,335776116000.0,107.0,1005,0.2309
2015-12-14,KOTAKNIFTY,EQ,771.23,767.0,774.48,765.1,773.8,771.91,768.11,9638,740303212000.0,120.0,6323,0.6559999999999999
2015-12-15,KOTAKNIFTY,EQ,771.91,772.0,780.0,770.0,778.82,779.67,772.67,6084,470092667000.0,102.0,4290,0.7051000000000001
2015-12-16,KOTAKNIFTY,EQ,779.67,781.0,786.99,781.0,784.9,784.45,784.33,1055,82746759000.0,63.0,630,0.5972
2015-12-17,KOTAKNIFTY,EQ,784.45,785.23,793.84,784.56,790.75,791.45,787.29,540,42513580000.0,57.0,379,0.7019
2015-12-18,KOTAKNIFTY,EQ,791.45,790.51,791.71,785.0,785.0,785.97,788.22,1530,120598011000.00002,54.0,591,0.38630000000000003
2015-12-21,KOTAKNIFTY,EQ,785.97,787.0,792.8,787.0,791.0,790.88,789.82,1434,113260525000.0,52.0,376,0.2622
2015-12-22,KOTAKNIFTY,EQ,790.88,791.73,796.98,789.89,792.0,791.41,791.27,3556,281376581000.0,62.0,2258,0.635
2015-12-23,KOTAKNIFTY,EQ,791.41,793.07,800.97,792.01,800.97,795.21,793.54,3223,255758235000.0,41.0,2221,0.6890999999999999
2015-12-24,KOTAKNIFTY,EQ,795.21,796.0,798.09,794.49,794.49,794.8,795.47,964,76683697000.0,33.0,451,0.4678
2015-12-28,KOTAKNIFTY,EQ,794.8,798.0,802.99,797.0,797.0,798.73,799.82,380,30393071999.999996,60.0,334,0.8789
2015-12-29,KOTAKNIFTY,EQ,798.73,801.01,804.0,800.0,803.0,803.0,802.22,151,12113535000.0,24.0,75,0.49670000000000003
2015-12-30,KOTAKNIFTY,EQ,803.0,802.01,804.29,800.0,800.0,800.0,802.19,206,16525098000.000002,30.0,160,0.7767000000000001
2015-12-31,KOTAKNIFTY,EQ,800.0,800.28,803.61,799.99,803.05,803.05,802.89,889,71377188000.0,37.0,864,0.9719
2016-01-01,KOTAKNIFTY,EQ,803.05,803.5,808.0,800.94,805.5,805.06,802.82,1901,152616956000.0,57.0,1113,0.5855
2016-01-04,KOTAKNIFTY,EQ,805.06,806.89,806.89,790.0,794.7,792.96,795.15,2859,227332454999.99997,135.0,1506,0.5268
2016-01-05,KOTAKNIFTY,EQ,792.96,796.0,796.0,788.52,788.52,788.57,789.68,1791,141431194000.0,69.0,1414,0.7895000000000001
2016-01-06,KOTAKNIFTY,EQ,788.57,785.0,791.9,783.0,785.0,786.77,788.28,675,53208785000.0,80.0,383,0.5674
2016-01-07,KOTAKNIFTY,EQ,786.77,790.0,795.85,770.0,775.0,772.8,772.7,3942,304598120000.0,202.0,2102,0.5332
2016-01-08,KOTAKNIFTY,EQ,772.8,776.1,780.0,770.58,780.0,775.57,773.0,1560,120588745000.0,91.0,809,0.5186
2016-01-11,KOTAKNIFTY,EQ,775.57,766.34,771.0,764.42,766.4,767.27,766.86,1942,148923359000.0,120.0,1290,0.6643000000000001
2016-01-12,KOTAKNIFTY,EQ,767.27,768.0,768.0,761.0,763.99,762.95,764.1,3208,245122325000.0,96.0,2602,0.8111
2016-01-13,KOTAKNIFTY,EQ,762.95,766.88,768.03,753.0,763.5,764.81,760.26,25675,1951979432999.9998,207.0,8726,0.33990000000000004
2016-01-14,KOTAKNIFTY,EQ,764.81,755.05,769.89,753.8,763.06,762.35,761.31,3189,242780943000.00003,121.0,906,0.2841
2016-01-15,KOTAKNIFTY,EQ,762.35,759.13,762.78,753.85,754.49,755.66,757.87,5516,418043800000.0,109.0,3212,0.5822999999999999
2016-01-18,KOTAKNIFTY,EQ,755.66,754.0,755.0,745.45,745.45,747.22,749.63,5652,423691154000.0,157.0,1109,0.1962
2016-01-19,KOTAKNIFTY,EQ,747.22,732.3,754.0,717.3,750.77,751.18,749.55,9644,722865920000.0,117.0,3262,0.3382
2016-01-20,KOTAKNIFTY,EQ,751.18,745.0,745.0,735.01,740.32,740.67,742.09,6679,495640282000.0,152.0,4354,0.6519
2016-01-21,KOTAKNIFTY,EQ,740.67,746.0,749.0,737.0,740.42,740.4,742.6,15557,1155255498000.0,162.0,675,0.0434
2016-01-22,KOTAKNIFTY,EQ,740.4,744.75,752.8,742.99,752.31,751.63,744.96,4215,314001950000.0,82.0,3660,0.8683
2016-01-25,KOTAKNIFTY,EQ,751.63,755.0,758.0,751.98,752.5,752.6,754.91,2838,214242422000.00003,96.0,1629,0.574
2016-01-27,KOTAKNIFTY,EQ,752.6,758.0,758.0,752.0,752.0,753.32,754.48,1542,116341346000.0,73.0,885,0.5739
2016-01-28,KOTAKNIFTY,EQ,753.32,754.0,757.7,751.89,753.0,754.09,754.21,1110,83716967000.0,51.0,612,0.5514
2016-01-29,KOTAKNIFTY,EQ,754.09,755.0,764.82,753.0,764.5,764.46,759.93,2611,198418084000.0,61.0,1436,0.55
2016-02-01,KOTAKNIFTY,EQ,764.46,764.82,769.0,763.05,765.0,764.22,765.31,825,63138269999.99999,71.0,509,0.617
2016-02-02,KOTAKNIFTY,EQ,764.22,765.0,767.99,755.0,755.0,757.09,764.83,49072,3753163076000.0,142.0,45984,0.9370999999999999
2016-02-03,KOTAKNIFTY,EQ,757.09,747.5,752.76,743.81,745.0,745.49,748.86,4376,327699574000.0,68.0,2068,0.47259999999999996
2016-02-04,KOTAKNIFTY,EQ,745.49,752.0,753.25,748.0,750.0,750.0,750.88,5686,426951708000.0,69.0,172,0.0302
2016-02-05,KOTAKNIFTY,EQ,750.0,753.0,765.0,751.66,765.0,760.99,760.39,49978,3800275686000.0,117.0,44399,0.8884000000000001
2016-02-08,KOTAKNIFTY,EQ,760.99,760.0,762.0,753.0,762.0,754.84,758.42,602,45657021000.0,68.0,259,0.4302
2016-02-09,KOTAKNIFTY,EQ,754.84,743.21,743.5,739.0,741.0,740.34,742.23,16958,1258672386000.0,81.0,13730,0.8096
2016-02-10,KOTAKNIFTY,EQ,740.34,738.0,738.0,730.0,731.7,730.79,733.07,6332,464179412000.0,107.0,3307,0.5223
2016-02-11,KOTAKNIFTY,EQ,730.79,730.0,730.0,704.05,706.23,706.53,719.31,24672,1774680900000.0,274.0,5803,0.2352
2016-02-12,KOTAKNIFTY,EQ,706.53,712.48,712.48,700.0,705.49,704.77,709.19,68077,4827959016000.0,220.0,49964,0.7339
2016-02-15,KOTAKNIFTY,EQ,704.77,710.0,726.02,710.0,724.97,724.79,720.88,11353,818412147000.0,134.0,8120,0.7152
2016-02-16,KOTAKNIFTY,EQ,724.79,729.27,729.27,711.0,715.5,714.71,719.5,6955,500413228000.0,117.0,1722,0.24760000000000001
2016-02-17,KOTAKNIFTY,EQ,714.71,716.9,720.0,708.0,719.0,719.39,713.09,11765,838946032000.0,122.0,2845,0.24180000000000001
2016-02-18,KOTAKNIFTY,EQ,719.39,725.0,731.25,722.0,731.25,731.12,724.13,5528,400301058000.0,75.0,3680,0.6657
2016-02-19,KOTAKNIFTY,EQ,731.12,725.93,731.6,725.45,730.0,730.0,730.39,68707,5018261642000.0,182.0,65694,0.9561000000000001
2016-02-22,KOTAKNIFTY,EQ,730.0,744.6,759.2,731.07,733.5,733.5,732.95,697,51086731000.0,48.0,304,0.4362
2016-02-23,KOTAKNIFTY,EQ,733.5,730.5,730.5,720.06,722.0,721.99,724.64,2539,183986423000.0,50.0,2511,0.9890000000000001
2016-02-24,KOTAKNIFTY,EQ,721.99,720.0,722.0,710.02,714.98,711.91,715.46,8335,596334668000.0,101.0,613,0.0735
2016-02-25,KOTAKNIFTY,EQ,711.91,713.58,713.93,705.5,708.1,707.04,709.06,11540,818254556000.0,141.0,3829,0.3318
2016-02-26,KOTAKNIFTY,EQ,707.04,713.0,713.97,708.97,712.95,712.95,710.76,2903,206333287000.0,52.0,1851,0.6376
2016-02-29,KOTAKNIFTY,EQ,712.95,714.0,720.0,694.1,710.88,710.21,709.34,6381,452631655999.99994,180.0,2056,0.3222
2016-03-01,KOTAKNIFTY,EQ,710.21,715.0,729.99,715.0,724.0,727.92,723.26,834,60319596000.0,95.0,694,0.8321
2016-03-02,KOTAKNIFTY,EQ,727.92,757.0,757.0,739.3,748.0,746.04,743.7,4292,319198103000.0,83.0,3443,0.8022
2016-03-03,KOTAKNIFTY,EQ,746.04,751.0,756.72,749.02,756.0,755.27,751.64,4308,323808222000.0,115.0,3067,0.7119
2016-03-04,KOTAKNIFTY,EQ,755.27,756.46,763.66,752.61,760.75,757.03,759.1,8065,612210425000.0,96.0,5567,0.6903
2016-03-08,KOTAKNIFTY,EQ,757.03,758.0,763.0,756.0,763.0,761.71,759.01,1364,103529412000.0,92.0,1168,0.8563
2016-03-09,KOTAKNIFTY,EQ,761.71,757.0,764.0,753.0,762.99,760.9,757.5,5930,449197757000.0,75.0,4665,0.7867000000000001
2016-03-10,KOTAKNIFTY,EQ,760.9,763.78,763.78,752.75,753.13,756.98,755.94,2425,183315281000.0,98.0,1961,0.8087000000000001
2016-03-11,KOTAKNIFTY,EQ,756.98,760.0,764.0,754.56,764.0,763.3,760.6,6245,474997790000.00006,87.0,3116,0.499
2016-03-14,KOTAKNIFTY,EQ,763.3,767.01,769.0,761.0,763.0,763.58,763.77,1198,91500152000.0,74.0,825,0.6886
2016-03-15,KOTAKNIFTY,EQ,763.58,762.0,762.0,755.65,755.65,755.78,758.51,1755,133118381000.0,84.0,1008,0.5744
2016-03-16,KOTAKNIFTY,EQ,755.78,757.0,761.38,752.4,760.36,759.92,755.29,2070,156345997000.0,67.0,733,0.35409999999999997
2016-03-17,KOTAKNIFTY,EQ,759.92,766.0,773.89,758.01,760.0,760.4,766.24,10176,779723689000.0,147.0,3702,0.3638
2016-03-18,KOTAKNIFTY,EQ,760.4,764.0,768.13,762.0,767.2,767.31,764.87,2471,188999673000.0,73.0,1174,0.47509999999999997
2016-03-21,KOTAKNIFTY,EQ,767.31,772.0,782.7,770.0,782.0,780.02,775.02,9213,714027108000.0,108.0,5195,0.5639000000000001
2016-03-22,KOTAKNIFTY,EQ,780.02,780.0,786.0,776.0,786.0,783.73,781.12,819,63973750000.0,45.0,463,0.5653
2016-03-23,KOTAKNIFTY,EQ,783.73,784.7,790.28,779.16,787.0,787.49,786.74,8257,649613729000.0,84.0,6742,0.8165000000000001
2016-03-28,KOTAKNIFTY,EQ,787.49,787.49,787.49,774.9,783.7,776.98,780.68,1629,127173157000.0,151.0,779,0.4782
2016-03-29,KOTAKNIFTY,EQ,776.98,773.0,778.2,772.0,774.25,774.25,774.77,6398,495697600000.0,69.0,4651,0.7269
2016-03-30,KOTAKNIFTY,EQ,774.25,780.97,802.0,777.0,783.55,791.1,783.17,1600,125307888999.99998,79.0,1119,0.6994
2016-03-31,KOTAKNIFTY,EQ,791.1,788.0,795.0,785.0,785.05,786.32,790.74,1158,91567504000.0,65.0,419,0.3618
2016-04-01,KOTAKNIFTY,EQ,786.32,788.2,790.0,782.0,790.0,788.0,787.11,1466,115389745000.0,57.0,421,0.2872
2016-04-04,KOTAKNIFTY,EQ,788.0,789.0,791.0,786.0,791.0,791.0,788.41,199,15689315000.0,37.0,122,0.6131000000000001
2016-04-05,KOTAKNIFTY,EQ,791.0,787.42,787.42,774.0,774.0,775.03,779.66,2651,206686987000.0,75.0,2372,0.8948
2016-04-06,KOTAKNIFTY,EQ,775.03,776.23,776.23,772.5,774.0,774.0,773.64,191,14776501999.999998,28.0,149,0.7801
2016-04-07,KOTAKNIFTY,EQ,774.0,775.49,775.49,767.0,767.0,767.49,770.48,694,53471336000.0,33.0,448,0.6455
2016-04-08,KOTAKNIFTY,EQ,767.49,767.0,771.0,767.0,771.0,770.28,770.3,303,23340058000.0,31.0,284,0.9373
2016-04-11,KOTAKNIFTY,EQ,770.28,771.99,779.0,766.3,779.0,778.72,771.16,1321,101869881000.0,59.0,1203,0.9107
2016-04-12,KOTAKNIFTY,EQ,778.72,781.0,788.85,780.12,781.0,781.42,783.41,1085,85000511000.0,52.0,841,0.7751000000000001
2016-04-13,KOTAKNIFTY,EQ,781.42,786.55,800.0,786.55,796.75,794.61,794.58,6175,490655311000.00006,66.0,4933,0.7989
2016-04-18,KOTAKNIFTY,EQ,794.61,793.99,803.0,793.99,800.18,800.57,800.51,1581,126560769000.0,88.0,1034,0.654
2016-04-20,KOTAKNIFTY,EQ,800.57,802.01,808.0,801.0,803.0,802.92,802.48,3326,266905950999.99997,71.0,687,0.2066
2016-04-21,KOTAKNIFTY,EQ,802.92,804.55,809.9,798.1,803.2,801.71,804.65,9620,774071169000.0,98.0,4289,0.4458
2016-04-22,KOTAKNIFTY,EQ,801.71,798.38,805.94,798.25,801.0,801.0,801.88,1336,107131588999.99998,40.0,689,0.5157
2016-04-25,KOTAKNIFTY,EQ,801.0,802.78,802.78,794.4,798.09,798.06,797.74,3761,300028392000.0,76.0,3517,0.9351
2016-04-26,KOTAKNIFTY,EQ,798.06,798.06,810.0,793.0,809.14,808.62,800.72,7419,594053569000.0,92.0,6453,0.8698
2016-04-27,KOTAKNIFTY,EQ,808.62,810.0,811.99,807.76,808.95,809.11,809.66,2020,163550459000.0,48.0,1088,0.5386
2016-04-28,KOTAKNIFTY,EQ,809.11,811.7,812.0,798.0,799.2,804.66,806.35,4290,345923985000.0,107.0,2143,0.49950000000000006
2016-04-29,KOTAKNIFTY,EQ,804.66,797.95,802.0,790.0,799.0,796.77,796.72,1523,121340795000.0,88.0,774,0.5082
2016-05-02,KOTAKNIFTY,EQ,796.77,796.3,796.78,790.51,795.0,795.0,792.12,2030,160801068000.0,67.0,1000,0.4926
2016-05-03,KOTAKNIFTY,EQ,795.0,763.2,802.9,747.3,794.0,796.08,794.97,7689,611254095000.0,127.0,416,0.0541
2016-05-04,KOTAKNIFTY,EQ,796.08,788.0,788.0,782.01,786.0,787.06,786.03,5678,446306891000.0,74.0,4005,0.7054
2016-05-05,KOTAKNIFTY,EQ,787.06,780.0,780.1,773.0,778.0,777.03,777.34,36542,2840544832000.0,191.0,27258,0.7459
2016-05-06,KOTAKNIFTY,EQ,777.03,775.0,780.0,770.0,776.69,775.28,773.81,28392,2196995660000.0002,217.0,9156,0.3225
2016-05-09,KOTAKNIFTY,EQ,775.28,777.55,791.51,777.55,788.05,788.68,784.91,84178,6607197257000.0,600.0,44838,0.5327000000000001
2016-05-10,KOTAKNIFTY,EQ,788.68,788.0,793.0,787.0,791.06,792.2,789.4,34589,2730445461000.0,290.0,20965,0.6061
2016-05-11,KOTAKNIFTY,EQ,792.2,782.9,791.8,782.9,789.0,788.75,788.0,23042,1815713134000.0,192.0,14739,0.6397
2016-05-12,KOTAKNIFTY,EQ,788.75,792.7,795.0,788.0,793.0,793.6,792.71,15448,1224579330000.0,149.0,9979,0.6459999999999999
2016-05-13,KOTAKNIFTY,EQ,793.6,791.0,792.0,783.2,786.45,785.79,787.13,15888,1250590281000.0,152.0,10260,0.6458
2016-05-16,KOTAKNIFTY,EQ,785.79,785.41,791.0,780.05,790.0,790.11,784.11,31202,2446581008000.0,230.0,10496,0.33640000000000003
2016-05-17,KOTAKNIFTY,EQ,790.11,794.0,797.05,790.2,790.56,793.04,794.25,12510,993607532000.0,122.0,7067,0.5649000000000001
2016-05-18,KOTAKNIFTY,EQ,793.04,787.0,791.0,783.0,790.15,790.04,786.67,6690,526285399000.0,97.0,3967,0.593
2016-05-19,KOTAKNIFTY,EQ,790.04,784.11,789.69,779.0,779.0,781.9,785.41,6788,533135451999.99994,89.0,2865,0.42210000000000003
2016-05-20,KOTAKNIFTY,EQ,781.9,783.0,784.0,776.32,781.0,779.41,782.07,2471,193250250000.0,105.0,1203,0.4868
2016-05-23,KOTAKNIFTY,EQ,779.41,782.64,782.64,775.72,777.0,777.31,779.96,3042,237264050000.0,69.0,2796,0.9191
2016-05-24,KOTAKNIFTY,EQ,777.31,776.36,779.98,774.0,779.94,779.5,776.39,20694,1606652182000.0,132.0,11677,0.5643
2016-05-25,KOTAKNIFTY,EQ,779.5,785.0,795.33,785.0,793.14,794.14,791.57,6289,497820524000.0,89.0,6024,0.9579000000000001
2016-05-26,KOTAKNIFTY,EQ,794.14,799.9,808.51,797.0,807.95,805.2,801.0,4766,381757804000.0,143.0,3675,0.7711
2016-05-27,KOTAKNIFTY,EQ,805.2,810.0,817.89,810.0,817.8,817.78,813.59,5814,473022151999.99994,127.0,3259,0.5605
2016-05-30,KOTAKNIFTY,EQ,817.78,818.54,821.99,815.3,817.0,816.05,817.34,1681,137395196000.0,76.0,1165,0.693
2016-05-31,KOTAKNIFTY,EQ,816.05,820.0,820.0,815.48,818.0,818.0,817.89,4187,342452439000.0,90.0,1178,0.2813
2016-06-01,KOTAKNIFTY,EQ,818.0,819.0,822.5,817.16,821.0,819.93,820.7,10836,889314886999.9999,124.0,6703,0.6186
2016-06-02,KOTAKNIFTY,EQ,819.93,820.89,823.0,816.44,821.15,821.91,820.05,5788,474644992000.0,102.0,3553,0.6139
2016-06-03,KOTAKNIFTY,EQ,821.91,825.0,827.67,823.0,825.5,825.01,825.74,9652,797001412000.0,113.0,7961,0.8248000000000001
2016-06-06,KOTAKNIFTY,EQ,825.01,825.5,826.9,822.0,823.11,823.01,824.11,17607,1451008252000.0,164.0,2061,0.11710000000000001
2016-06-07,KOTAKNIFTY,EQ,823.01,826.0,832.0,826.0,827.5,828.0,827.42,35732,2956522386000.0,166.0,5475,0.1532
2016-06-08,KOTAKNIFTY,EQ,828.0,830.0,833.37,828.0,830.1,829.0,830.31,25435,2111903832999.9998,157.0,1443,0.0567
2016-06-09,KOTAKNIFTY,EQ,829.0,830.94,830.94,822.58,825.5,824.63,824.77,6445,531562891000.0,114.0,5626,0.8729000000000001
2016-06-10,KOTAKNIFTY,EQ,824.63,824.0,828.0,817.5,821.0,820.76,822.41,23689,1948213209000.0,162.0,1437,0.060700000000000004
2016-06-13,KOTAKNIFTY,EQ,820.76,812.01,816.0,812.0,814.0,813.98,813.13,7175,583420679000.0,106.0,2184,0.3044
2016-06-14,KOTAKNIFTY,EQ,813.98,814.89,816.0,812.0,814.9,814.9,814.45,4135,336773340000.0,56.0,3553,0.8593000000000001
2016-06-15,KOTAKNIFTY,EQ,814.9,819.83,824.46,813.74,823.0,822.97,818.28,18697,1529931787000.0,125.0,8886,0.4753
2016-06-16,KOTAKNIFTY,EQ,822.97,819.7,819.7,811.78,817.1,818.09,814.6,18009,1467012461000.0,127.0,787,0.0437
